match_date,home_team_raw,away_team_raw,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,referee,home_shots,away_shots,home_shots_target,away_shots_target,home_corners,away_corners,home_fouls,away_fouls,home_yellows,away_yellows,home_reds,away_reds,odds_home_b365_close,odds_draw_b365_close,odds_away_b365_close,season,home_team,away_team
2010-03-23,West Ham,Wolves,1,3,A,0,1,A,P Dowd,17,5,10,4,8,5,9,24,0,2,0,0,1.8,3.6,4.5,2009-10,West Ham United,Wolverhampton Wanderers
2010-03-24,Aston Villa,Sunderland,1,1,D,1,1,D,M Dean,11,10,4,5,6,7,5,7,0,0,0,0,1.53,3.8,7.0,2009-10,Aston Villa,Sunderland
2010-03-24,Blackburn,Birmingham,2,1,H,1,0,H,M Clattenburg,9,8,7,5,5,6,18,10,2,1,0,0,2.0,3.25,4.0,2009-10,Blackburn Rovers,Birmingham City
2010-03-24,Man City,Everton,0,2,A,0,1,A,P Walton,12,10,5,7,7,4,11,10,3,2,0,0,1.83,3.5,4.33,2009-10,Manchester City,Everton
2010-03-24,Portsmouth,Chelsea,0,5,A,0,1,A,L Mason,10,20,6,11,1,6,11,11,3,2,0,0,12.0,5.0,1.3,2009-10,Portsmouth,Chelsea
2010-03-27,Birmingham,Arsenal,1,1,D,0,0,D,H Webb,7,13,3,8,3,6,13,13,3,2,0,0,7.0,4.2,1.5,2009-10,Birmingham City,Arsenal
2010-03-27,Bolton,Man United,0,4,A,0,1,A,M Atkinson,14,13,10,8,11,6,14,15,0,0,0,0,8.5,4.5,1.4,2009-10,Bolton Wanderers,Manchester United
2010-03-27,Chelsea,Aston Villa,7,1,H,2,1,H,P Walton,13,7,11,5,8,6,12,5,3,2,0,0,1.4,4.75,8.0,2009-10,Chelsea,Aston Villa
2010-03-27,Hull,Fulham,2,0,H,1,0,H,C Foy,7,12,4,9,6,8,11,15,2,4,0,0,2.4,3.25,3.0,2009-10,Hull City,Fulham
2010-03-27,Tottenham,Portsmouth,2,0,H,2,0,H,K Friend,16,8,8,3,11,2,5,9,0,1,0,0,1.2,6.0,17.0,2009-10,Tottenham Hotspur,Portsmouth
2010-03-27,West Ham,Stoke,0,1,A,0,0,D,A Marriner,17,12,7,7,6,7,14,17,0,2,0,0,2.1,3.3,3.6,2009-10,West Ham United,Stoke City
2010-03-27,Wolves,Everton,0,0,D,0,0,D,M Jones,9,22,2,13,3,7,14,12,1,1,0,0,3.8,3.4,2.0,2009-10,Wolverhampton Wanderers,Everton
2010-03-28,Burnley,Blackburn,0,1,A,0,1,A,M Dean,7,12,3,5,7,2,15,12,3,2,0,0,2.5,3.25,2.88,2009-10,Burnley,Blackburn Rovers
2010-03-28,Liverpool,Sunderland,3,0,H,2,0,H,P Dowd,25,7,16,2,9,2,11,9,0,1,0,0,1.3,5.25,11.0,2009-10,Liverpool,Sunderland
2010-03-29,Man City,Wigan,3,0,H,0,0,D,S Attwell,10,9,8,3,3,4,12,13,3,2,0,1,1.33,4.75,11.0,2009-10,Manchester City,Wigan Athletic
2010-04-03,Arsenal,Wolves,1,0,H,0,0,D,A Marriner,23,3,13,2,10,4,10,13,0,2,0,1,1.22,6.0,15.0,2009-10,Arsenal,Wolverhampton Wanderers
2010-04-03,Bolton,Aston Villa,0,1,A,0,1,A,M Jones,14,13,10,9,6,8,13,14,2,0,0,0,2.88,3.25,2.5,2009-10,Bolton Wanderers,Aston Villa
2010-04-03,Burnley,Man City,1,6,A,0,5,A,A Wiley,14,20,7,14,6,7,5,8,0,0,0,0,5.0,3.8,1.7,2009-10,Burnley,Manchester City
2010-04-03,Man United,Chelsea,1,2,A,0,1,A,M Dean,9,11,3,5,3,3,14,11,3,1,0,0,2.63,3.2,2.75,2009-10,Manchester United,Chelsea
2010-04-03,Portsmouth,Blackburn,0,0,D,0,0,D,S Bennett,6,16,3,8,1,9,11,10,2,1,1,0,3.3,3.3,2.25,2009-10,Portsmouth,Blackburn Rovers
2010-04-03,Stoke,Hull,2,0,H,1,0,H,L Probert,9,5,3,3,3,2,12,12,3,2,0,0,1.8,3.5,4.5,2009-10,Stoke City,Hull City
2010-04-03,Sunderland,Tottenham,3,1,H,2,0,H,L Mason,11,12,10,9,6,6,16,15,2,0,0,0,3.6,3.3,2.1,2009-10,Sunderland,Tottenham Hotspur
2010-04-04,Birmingham,Liverpool,1,1,D,0,0,D,M Atkinson,8,16,3,8,5,4,14,9,2,1,0,0,4.5,3.5,1.83,2009-10,Birmingham City,Liverpool
2010-04-04,Everton,West Ham,2,2,D,1,0,H,H Webb,10,10,5,5,2,8,7,17,2,3,0,0,1.44,4.33,7.5,2009-10,Everton,West Ham United
2010-04-04,Fulham,Wigan,2,1,H,0,1,A,M Clattenburg,7,12,5,7,6,3,11,10,1,2,0,0,2.0,3.4,3.8,2009-10,Fulham,Wigan Athletic
2010-04-10,Hull,Burnley,1,4,A,1,1,D,M Atkinson,11,9,4,7,6,1,19,14,5,1,0,0,1.73,3.6,5.0,2009-10,Hull City,Burnley
2010-04-10,West Ham,Sunderland,1,0,H,0,0,D,M Jones,10,9,6,7,2,7,12,20,1,3,0,0,2.0,3.4,3.8,2009-10,West Ham United,Sunderland
2010-04-11,Blackburn,Man United,0,0,D,0,0,D,P Walton,8,13,7,6,1,7,14,12,1,2,0,0,6.5,4.0,1.53,2009-10,Blackburn Rovers,Manchester United
2010-04-11,Liverpool,Fulham,0,0,D,0,0,D,A Marriner,18,2,9,2,10,1,6,16,1,3,0,0,1.29,5.0,13.0,2009-10,Liverpool,Fulham
2010-04-11,Man City,Birmingham,5,1,H,3,1,H,P Dowd,17,5,8,3,8,4,12,9,0,3,0,0,1.4,4.5,8.5,2009-10,Manchester City,Birmingham City
2010-04-11,Wolves,Stoke,0,0,D,0,0,D,C Foy,10,9,8,1,7,6,7,4,0,0,0,0,2.3,3.25,3.2,2009-10,Wolverhampton Wanderers,Stoke City
2010-04-13,Chelsea,Bolton,1,0,H,1,0,H,L Probert,18,7,8,2,5,2,13,22,1,4,0,0,1.14,8.0,19.0,2009-10,Chelsea,Bolton Wanderers
2010-04-14,Aston Villa,Everton,2,2,D,0,1,A,M Atkinson,10,13,7,10,7,6,11,9,2,2,0,0,2.25,3.3,3.3,2009-10,Aston Villa,Everton
2010-04-14,Tottenham,Arsenal,2,1,H,1,0,H,M Clattenburg,13,19,10,11,4,6,13,10,3,1,0,0,3.25,3.3,2.25,2009-10,Tottenham Hotspur,Arsenal
2010-04-14,Wigan,Portsmouth,0,0,D,0,0,D,M Dean,24,6,14,2,10,3,16,9,2,1,0,0,1.57,3.8,6.5,2009-10,Wigan Athletic,Portsmouth
2010-04-17,Birmingham,Hull,0,0,D,0,0,D,M Clattenburg,10,11,7,4,8,1,11,12,0,0,0,0,1.73,3.6,5.0,2009-10,Birmingham City,Hull City
2010-04-17,Blackburn,Everton,2,3,A,0,1,A,A Marriner,15,11,10,4,4,2,15,10,3,2,0,0,2.8,3.25,2.6,2009-10,Blackburn Rovers,Everton
2010-04-17,Fulham,Wolves,0,0,D,0,0,D,M Dean,11,5,4,1,5,9,9,11,1,0,0,0,2.1,3.25,3.75,2009-10,Fulham,Wolverhampton Wanderers
2010-04-17,Man City,Man United,0,1,A,0,0,D,M Atkinson,8,13,5,3,7,5,8,12,2,1,0,0,2.88,3.5,2.4,2009-10,Manchester City,Manchester United
2010-04-17,Stoke,Bolton,1,2,A,1,0,H,S Attwell,11,13,5,8,5,1,10,5,1,2,0,0,2.1,3.25,3.75,2009-10,Stoke City,Bolton Wanderers
2010-04-17,Sunderland,Burnley,2,1,H,2,0,H,H Webb,16,9,11,4,3,3,14,17,3,2,0,0,1.62,3.75,6.0,2009-10,Sunderland,Burnley
2010-04-17,Tottenham,Chelsea,2,1,H,2,0,H,P Dowd,20,9,10,6,13,4,7,14,2,4,0,1,4.0,3.6,1.91,2009-10,Tottenham Hotspur,Chelsea
2010-04-18,Portsmouth,Aston Villa,1,2,A,1,1,D,L Probert,16,12,12,9,7,6,5,10,0,0,0,0,5.5,3.75,1.67,2009-10,Portsmouth,Aston Villa
2010-04-18,Wigan,Arsenal,3,2,H,0,1,A,L Mason,16,11,11,8,8,3,15,13,2,1,0,0,6.5,4.0,1.53,2009-10,Wigan Athletic,Arsenal
2010-04-19,Liverpool,West Ham,3,0,H,2,0,H,P Walton,17,6,8,2,9,2,8,12,0,2,0,0,1.33,5.0,10.0,2009-10,Liverpool,West Ham United
2010-04-21,Hull,Aston Villa,0,2,A,0,1,A,M Dean,14,11,10,5,11,9,8,7,2,2,0,0,3.5,3.4,2.1,2009-10,Hull City,Aston Villa
2010-04-24,Arsenal,Man City,0,0,D,0,0,D,M Dean,9,3,4,2,5,1,13,14,4,2,0,0,2.0,3.5,3.75,2009-10,Arsenal,Manchester City
2010-04-24,Bolton,Portsmouth,2,2,D,2,0,H,H Webb,14,13,10,6,12,5,16,13,1,1,0,0,1.53,4.0,6.5,2009-10,Bolton Wanderers,Portsmouth
2010-04-24,Hull,Sunderland,0,1,A,0,1,A,L Probert,14,10,8,5,3,6,12,17,1,3,1,1,2.38,3.4,3.0,2009-10,Hull City,Sunderland
2010-04-24,Man United,Tottenham,3,1,H,0,0,D,A Marriner,15,9,8,3,4,4,13,10,1,0,0,0,1.5,4.2,7.0,2009-10,Manchester United,Tottenham Hotspur
2010-04-24,West Ham,Wigan,3,2,H,2,1,H,A Wiley,9,12,7,10,4,5,9,10,1,2,0,0,1.83,3.6,4.33,2009-10,West Ham United,Wigan Athletic
2010-04-24,Wolves,Blackburn,1,1,D,0,1,A,M Clattenburg,14,12,5,8,4,4,9,8,0,1,0,0,2.2,3.25,3.4,2009-10,Wolverhampton Wanderers,Blackburn Rovers
2010-04-25,Aston Villa,Birmingham,1,0,H,0,0,D,M Atkinson,10,16,6,14,7,5,12,16,1,4,0,0,1.62,3.75,6.0,2009-10,Aston Villa,Birmingham City
2010-04-25,Burnley,Liverpool,0,4,A,0,0,D,P Dowd,12,12,6,10,4,5,13,11,2,1,0,0,5.5,4.0,1.62,2009-10,Burnley,Liverpool
2010-04-25,Chelsea,Stoke,7,0,H,3,0,H,S Bennett,29,3,18,2,7,0,14,12,0,3,0,0,1.14,8.0,21.0,2009-10,Chelsea,Stoke City
2010-04-25,Everton,Fulham,2,1,H,0,1,A,L Mason,15,8,9,6,9,3,7,12,0,1,0,0,1.36,4.5,10.0,2009-10,Everton,Fulham
2010-05-01,Birmingham,Burnley,2,1,H,2,0,H,P Walton,13,12,4,7,6,8,11,10,2,1,0,0,1.5,4.2,7.0,2009-10,Birmingham City,Burnley
2010-05-01,Man City,Aston Villa,3,1,H,2,1,H,M Clattenburg,17,10,12,6,13,5,6,9,1,2,0,0,1.83,3.6,4.33,2009-10,Manchester City,Aston Villa
2010-05-01,Portsmouth,Wolves,3,1,H,2,1,H,M Jones,12,18,8,11,7,9,10,13,0,1,0,0,2.38,3.25,3.1,2009-10,Portsmouth,Wolverhampton Wanderers
2010-05-01,Stoke,Everton,0,0,D,0,0,D,H Webb,12,11,6,9,6,5,10,10,0,0,0,0,3.6,3.3,2.1,2009-10,Stoke City,Everton
2010-05-01,Tottenham,Bolton,1,0,H,1,0,H,C Foy,25,11,12,7,11,7,11,10,0,3,0,0,1.29,5.5,10.0,2009-10,Tottenham Hotspur,Bolton Wanderers
2010-05-02,Fulham,West Ham,3,2,H,1,0,H,A Marriner,5,7,3,5,9,3,10,14,0,0,0,0,2.38,3.25,3.1,2009-10,Fulham,West Ham United
2010-05-02,Liverpool,Chelsea,0,2,A,0,1,A,A Wiley,7,15,2,11,9,5,7,7,1,2,0,0,4.0,3.8,1.83,2009-10,Liverpool,Chelsea
2010-05-02,Sunderland,Man United,0,1,A,0,1,A,S Bennett,10,14,2,9,9,4,10,9,3,2,0,0,9.5,4.75,1.36,2009-10,Sunderland,Manchester United
2010-05-03,Blackburn,Arsenal,2,1,H,1,1,D,M Atkinson,11,6,7,4,5,8,19,15,2,2,0,0,3.5,3.4,2.1,2009-10,Blackburn Rovers,Arsenal
2010-05-03,Wigan,Hull,2,2,D,1,1,D,P Dowd,13,6,7,3,8,1,11,14,2,0,0,0,1.8,3.6,4.5,2009-10,Wigan Athletic,Hull City
2010-05-05,Fulham,Stoke,0,1,A,0,0,D,P Walton,12,5,6,2,8,3,7,6,1,3,0,0,2.1,3.3,3.6,2009-10,Fulham,Stoke City
2010-05-05,Man City,Tottenham,0,1,A,0,0,D,S Bennett,10,10,5,6,9,7,12,14,0,3,0,0,2.0,3.4,3.8,2009-10,Manchester City,Tottenham Hotspur
2010-05-09,Arsenal,Fulham,4,0,H,3,0,H,M Jones,16,5,11,2,5,2,11,10,2,2,0,0,1.2,7.0,13.0,2009-10,Arsenal,Fulham
2010-05-09,Aston Villa,Blackburn,0,1,A,0,0,D,S Bennett,16,9,12,3,11,5,14,12,2,1,0,0,1.57,4.0,6.0,2009-10,Aston Villa,Blackburn Rovers
2010-05-09,Bolton,Birmingham,2,1,H,1,0,H,K Friend,14,10,8,5,3,6,14,17,2,5,0,0,2.25,3.3,3.3,2009-10,Bolton Wanderers,Birmingham City
2010-05-09,Burnley,Tottenham,4,2,H,1,2,A,M Dean,16,16,12,11,5,6,9,8,0,0,0,0,7.0,4.2,1.5,2009-10,Burnley,Tottenham Hotspur
2010-05-09,Chelsea,Wigan,8,0,H,2,0,H,M Atkinson,17,4,10,3,2,3,14,9,2,2,0,1,1.1,10.0,23.0,2009-10,Chelsea,Wigan Athletic
2010-05-09,Everton,Portsmouth,1,0,H,0,0,D,P Walton,21,10,13,4,14,1,12,11,0,0,0,0,1.29,5.5,11.0,2009-10,Everton,Portsmouth
2010-05-09,Hull,Liverpool,0,0,D,0,0,D,A Marriner,11,19,6,7,2,6,15,11,1,0,0,0,6.5,3.8,1.57,2009-10,Hull City,Liverpool
2010-05-09,Man United,Stoke,4,0,H,2,0,H,M Clattenburg,18,4,13,4,10,2,10,4,2,0,0,0,1.13,8.0,23.0,2009-10,Manchester United,Stoke City
2010-05-09,West Ham,Man City,1,1,D,1,1,D,H Webb,12,17,8,6,4,3,12,7,2,0,0,0,4.0,3.6,1.91,2009-10,West Ham United,Manchester City
2010-05-09,Wolves,Sunderland,2,1,H,1,1,D,L Mason,14,11,7,5,4,1,11,19,1,2,0,2,2.25,3.4,3.25,2009-10,Wolverhampton Wanderers,Sunderland
